Acting User,Receiver,Cc,Application,Assignee,Incident Id,# Violations,DLP Profile,DLP Rule,DLP Policy,Severity,Status,True File Type,Time (GMT),Timestamp
user_251@yuva.com,vendor_17@partner.com,manager_5@yuva.com,email,analyst3,3010272197300060,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/10/2026 08:19:41,1778381381.212784
user_80@yuva.com,vendor_8@partner.com,,email,analyst2,7962799021002780,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/09/2026 09:59:41,1778300981.212784
user_86@yuva.com,personal_63@gmail.com,,email,analyst1,3259705947710988,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/23/2026 12:16:41,1779518801.212784
contractor_26@yuvaext.com,vendor_31@partner.com,,email,analyst4,4802218947880233,85,sourcecode,sourcecode,sourcecode,Critical,pending review,Zip Archive,05/26/2026 02:17:41,1779742061.212784
user_239@yuva.com,personal_77@gmail.com,,email,analyst5,1145490770836097,54,BU,BU,BU,Critical,pending review,Tag Image,05/21/2026 15:33:41,1779357821.212784
user_297@yuva.com,personal_37@gmail.com,,email,analyst3,3343298240981530,17,sourcecode,sourcecode,sourcecode,High,low_priority,Tag Image,04/24/2026 23:54:41,1777055081.212784
contractor_73@yuvaext.com,vendor_46@partner.com,"manager_20@yuva.com,colleague_37@yuva.com",email,analyst4,3001598869819935,125,sourcecode,sourcecode,sourcecode,Critical,businessrequirement,Zip Archive,04/13/2026 09:07:41,1776051461.212784
user_417@yuva.com,vendor_5@partner.com,manager_12@yuva.com,email,analyst2,1537530461378446,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/25/2026 03:11:41,1779658901.212784
user_21@yuva.com,vendor_35@partner.com,,email,analyst4,1361919624765713,112,DL,DL,DL,Critical,pending review,Plain Text,06/22/2026 03:58:41,1782080921.212784
user_400@yuva.com,personal_41@gmail.com,,email,analyst4,4943255702363666,138,sourcecode,sourcecode,sourcecode,Critical,pending review,Zip Archive,05/01/2026 03:19:41,1777585781.212784
user_205@yuva.com,vendor_28@partner.com,,email,analyst5,1764034645028228,122,sourcecode,sourcecode,sourcecode,Critical,pending review,Plain Text,06/09/2026 09:52:41,1780978961.212784
user_212@yuva.com,vendor_34@partner.com,colleague_72@yuva.com,email,analyst1,3649730860321745,4,aadhaar,aadhaar,aadhaar,Medium,low_priority,Zip Archive,05/05/2026 01:49:41,1777925981.212784
user_447@yuva.com,vendor_47@partner.com,,email,analyst1,2879624041620333,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,07/05/2026 08:51:41,1783221701.212784
user_172@yuva.com,personal_83@gmail.com,,email,analyst4,6809209652941655,8,aadhaar,aadhaar,aadhaar,Medium,low_priority,Zip Archive,06/23/2026 10:40:41,1782191441.212784
user_135@yuva.com,personal_42@gmail.com,colleague_65@yuva.com,email,analyst2,2631867087965593,43,aadhaar,aadhaar,aadhaar,High,low_priority,PDF Document,06/26/2026 11:14:41,1782452681.212784
user_337@yuva.com,vendor_34@partner.com,colleague_90@yuva.com,email,analyst3,2906506878931809,123,sourcecode,sourcecode,sourcecode,Critical,pending review,Plain Text,06/18/2026 07:49:41,1781749181.212784
user_356@yuva.com,vendor_4@partner.com,manager_18@yuva.com,email,analyst2,4410775156384523,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/10/2026 20:12:41,1778424161.212784
user_167@yuva.com,vendor_40@partner.com,,email,analyst5,1837276062645564,100,BU,BU,BU,Critical,pending review,Tag Image,07/08/2026 10:53:41,1783488221.212784
user_30@yuva.com,vendor_42@partner.com,,email,analyst1,2869154645348120,22,BU,BU,BU,High,low_priority,PDF Document,07/09/2026 18:02:41,1783600361.212784
user_177@yuva.com,personal_85@gmail.com,,email,analyst2,7300902631293812,146,BU,BU,BU,Critical,pending review,PDF Document,04/19/2026 10:06:41,1776573401.212784
user_371@yuva.com,vendor_10@partner.com,colleague_27@yuva.com,email,analyst3,1554665281142433,54,DL,DL,DL,Critical,pending review,Plain Text,05/21/2026 13:23:41,1779350021.212784
user_401@yuva.com,personal_1@gmail.com,,email,analyst2,1606983774150930,60,sourcecode,sourcecode,sourcecode,Critical,pending review,Zip Archive,05/07/2026 15:03:41,1778146421.212784
user_88@yuva.com,personal_35@gmail.com,,email,analyst5,2903144830601727,12,BU,BU,BU,Medium,low_priority,Tag Image,07/03/2026 02:31:41,1783026101.212784
user_65@yuva.com,vendor_5@partner.com,,email,analyst1,1492914566395132,86,sourcecode,sourcecode,sourcecode,Critical,pending review,PDF Document,05/27/2026 05:25:41,1779839741.212784
user_295@yuva.com,vendor_49@partner.com,colleague_51@yuva.com,email,analyst5,2914722471128422,92,aadhaar,aadhaar,aadhaar,Critical,pending review,Plain Text,05/02/2026 14:28:41,1777712321.212784
user_430@yuva.com,vendor_34@partner.com,"colleague_70@yuva.com,manager_20@yuva.com",email,analyst1,1684735193851216,149,BU,BU,BU,Critical,businessrequirement,Tag Image,04/16/2026 15:25:41,1776333341.212784
user_207@yuva.com,personal_4@gmail.com,colleague_47@yuva.com,email,analyst2,1834602459154491,45,sourcecode,sourcecode,sourcecode,High,low_priority,Zip Archive,05/16/2026 13:29:41,1778918381.212784
user_292@yuva.com,personal_86@gmail.com,,email,analyst4,1432049908730911,35,BU,BU,BU,High,FalsePositive,Zip Archive,06/17/2026 21:15:41,1781711141.212784
user_100@yuva.com,vendor_48@partner.com,,email,analyst1,2629971106260232,124,aadhaar,aadhaar,aadhaar,Critical,pending review,Tag Image,05/01/2026 22:03:41,1777653221.212784
user_28@yuva.com,vendor_39@partner.com,colleague_9@yuva.com,email,analyst4,1839898927152172,22,sourcecode,sourcecode,sourcecode,High,low_priority,Zip Archive,06/27/2026 09:11:41,1782531701.212784
user_368@yuva.com,vendor_28@partner.com,manager_8@yuva.com,email,analyst1,4345650564699198,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,FalsePositive,Zip Archive,06/19/2026 18:04:41,1781872481.212784
user_145@yuva.com,personal_25@gmail.com,"manager_17@yuva.com,manager_1@yuva.com",email,analyst5,1566531963993466,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,06/14/2026 11:48:41,1781417921.212784
contractor_3@yuvaext.com,personal_3@gmail.com,,email,analyst1,2550902725327335,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,FalsePositive,Zip Archive,06/11/2026 08:10:41,1781145641.212784
user_369@yuva.com,personal_66@gmail.com,,email,analyst4,1729653887541934,32,sourcecode,sourcecode,sourcecode,High,low_priority,Zip Archive,07/10/2026 02:49:41,1783631981.212784
user_329@yuva.com,vendor_30@partner.com,"colleague_46@yuva.com,colleague_61@yuva.com",email,analyst5,2280379264428788,106,aadhaar,aadhaar,aadhaar,Critical,FalsePositive,Zip Archive,06/23/2026 23:05:41,1782236141.212784
user_290@yuva.com,vendor_9@partner.com,,email,analyst5,3144395253637140,65,BU,BU,BU,Critical,pending review,Zip Archive,07/08/2026 04:41:41,1783465901.212784
user_142@yuva.com,personal_94@gmail.com,,email,analyst2,2276170792687821,95,sourcecode,sourcecode,sourcecode,Critical,pending review,Tag Image,05/31/2026 05:17:41,1780184861.212784
user_33@yuva.com,vendor_49@partner.com,"manager_3@yuva.com,manager_10@yuva.com",email,analyst2,5325412378373693,27,sourcecode,sourcecode,sourcecode,High,businessrequirement,Tag Image,06/16/2026 14:13:41,1781599421.212784
contractor_61@yuvaext.com,personal_59@gmail.com,,email,analyst1,2209640948808735,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/04/2026 03:01:41,1777843901.212784
user_217@yuva.com,vendor_14@partner.com,,email,analyst2,2846096455844267,63,DL,DL,DL,Critical,FalsePositive,Zip Archive,04/26/2026 06:21:41,1777164701.212784
user_185@yuva.com,vendor_22@partner.com,colleague_2@yuva.com,email,analyst5,2530294151734482,136,DL,DL,DL,Critical,pending review,Plain Text,05/03/2026 03:13:41,1777758221.212784
user_65@yuva.com,vendor_31@partner.com,,email,analyst1,1715458845228394,138,sourcecode,sourcecode,sourcecode,Critical,pending review,Tag Image,07/04/2026 11:57:41,1783146461.212784
user_150@yuva.com,personal_2@gmail.com,"manager_13@yuva.com,colleague_54@yuva.com",email,analyst3,1106550929867538,12,sourcecode,sourcecode,sourcecode,Medium,low_priority,Zip Archive,05/13/2026 12:21:41,1778655101.212784
user_278@yuva.com,personal_85@gmail.com,,email,analyst1,1037313561095348,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,04/27/2026 15:43:41,1777284821.212784
contractor_71@yuvaext.com,personal_83@gmail.com,,email,analyst1,3176905781884653,69,aadhaar,aadhaar,aadhaar,Critical,Critical_Escalation,Tag Image,07/07/2026 08:42:41,1783393961.212784
user_176@yuva.com,personal_53@gmail.com,,email,analyst5,1431716969770071,78,sourcecode,sourcecode,sourcecode,Critical,FalsePositive,Tag Image,04/14/2026 16:09:41,1776163181.212784
user_2@yuva.com,vendor_39@partner.com,,email,analyst4,1885392493170812,108,sourcecode,sourcecode,sourcecode,Critical,pending review,Tag Image,06/16/2026 00:26:41,1781549801.212784
user_389@yuva.com,personal_86@gmail.com,colleague_97@yuva.com,email,analyst1,2372132574223714,56,aadhaar,aadhaar,aadhaar,Critical,pending review,PDF Document,06/01/2026 06:05:41,1780274141.212784
user_65@yuva.com,vendor_13@partner.com,,email,analyst5,2519611863307567,21,DL,DL,DL,High,low_priority,Plain Text,04/25/2026 07:47:41,1777083461.212784
user_4@yuva.com,vendor_16@partner.com,,email,analyst3,3114875525783140,9,DL,DL,DL,Medium,low_priority,Tag Image,07/02/2026 12:24:41,1782975281.212784
user_439@yuva.com,personal_26@gmail.com,,email,analyst3,1407036589575424,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,04/18/2026 18:55:41,1776518741.212784
user_323@yuva.com,personal_94@gmail.com,manager_2@yuva.com,email,analyst5,3045011342846545,139,DL,DL,DL,Critical,pending review,Tag Image,07/06/2026 16:10:41,1783334441.212784
user_213@yuva.com,personal_50@gmail.com,,email,analyst4,1129023524973783,17,BU,BU,BU,High,low_priority,Plain Text,06/12/2026 06:23:41,1781225621.212784
user_170@yuva.com,vendor_37@partner.com,,email,analyst3,7635196285862718,41,sourcecode,sourcecode,sourcecode,High,low_priority,Plain Text,05/07/2026 11:01:41,1778131901.212784
user_410@yuva.com,vendor_2@partner.com,"manager_2@yuva.com,colleague_66@yuva.com",email,analyst4,8859125406270263,84,DL,DL,DL,Critical,businessrequirement,Tag Image,07/09/2026 00:46:41,1783538201.212784
user_53@yuva.com,vendor_6@partner.com,,email,analyst4,3940450012516190,79,DL,DL,DL,Critical,pending review,Plain Text,04/23/2026 08:12:41,1776912161.212784
contractor_75@yuvaext.com,vendor_46@partner.com,colleague_11@yuva.com,email,analyst5,9476896296300693,96,BU,BU,BU,Critical,pending review,Zip Archive,07/06/2026 13:54:41,1783326281.212784
user_45@yuva.com,vendor_29@partner.com,,email,analyst4,3486520732079446,6,BU,BU,BU,Medium,low_priority,Zip Archive,04/14/2026 20:21:41,1776178301.212784
user_487@yuva.com,personal_37@gmail.com,,email,analyst3,2091262204871814,50,sourcecode,sourcecode,sourcecode,Critical,pending review,Plain Text,04/28/2026 14:24:41,1777366481.212784
contractor_39@yuvaext.com,vendor_37@partner.com,,email,analyst5,8301790056823174,75,aadhaar,aadhaar,aadhaar,Critical,pending review,Tag Image,05/20/2026 02:42:41,1779225161.212784
contractor_11@yuvaext.com,vendor_10@partner.com,,email,analyst1,2723194732201050,38,BU,BU,BU,High,low_priority,Zip Archive,04/23/2026 12:58:41,1776929321.212784
user_91@yuva.com,personal_34@gmail.com,,email,analyst1,7544318810150992,144,sourcecode,sourcecode,sourcecode,Critical,pending review,Tag Image,06/13/2026 09:52:41,1781324561.212784
user_270@yuva.com,vendor_27@partner.com,"colleague_62@yuva.com,manager_15@yuva.com",email,analyst4,2149921790247287,61,aadhaar,aadhaar,aadhaar,Critical,businessrequirement,Tag Image,05/21/2026 22:12:41,1779381761.212784
user_63@yuva.com,vendor_41@partner.com,,email,analyst2,2137650101385564,14,aadhaar,aadhaar,aadhaar,Medium,low_priority,PDF Document,07/09/2026 07:59:41,1783564181.212784
user_314@yuva.com,personal_25@gmail.com,,email,analyst5,2421868822645376,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,06/04/2026 02:41:41,1780521101.212784
user_122@yuva.com,personal_97@gmail.com,,email,analyst4,1840351935670244,91,aadhaar,aadhaar,aadhaar,Critical,pending review,PDF Document,04/17/2026 12:06:41,1776407801.212784
user_260@yuva.com,vendor_29@partner.com,"colleague_32@yuva.com,manager_20@yuva.com",email,analyst1,4486067507821746,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/19/2026 08:48:41,1779160721.212784
contractor_24@yuvaext.com,personal_25@gmail.com,"manager_10@yuva.com,colleague_48@yuva.com",email,analyst3,2987851499305919,90,aadhaar,aadhaar,aadhaar,Critical,Critical_Escalation,Tag Image,04/17/2026 20:21:41,1776437501.212784
user_491@yuva.com,vendor_23@partner.com,,email,analyst1,8013085154923297,54,BU,BU,BU,Critical,pending review,Plain Text,04/13/2026 02:20:41,1776027041.212784
user_188@yuva.com,personal_71@gmail.com,,email,analyst4,1412146434710786,64,sourcecode,sourcecode,sourcecode,Critical,pending review,Tag Image,06/03/2026 04:31:41,1780441301.212784
contractor_54@yuvaext.com,personal_13@gmail.com,,email,analyst5,2991216533510528,144,sourcecode,sourcecode,sourcecode,Critical,Critical_Escalation,Plain Text,05/03/2026 07:03:41,1777772021.212784
user_8@yuva.com,vendor_42@partner.com,"colleague_74@yuva.com,colleague_67@yuva.com",email,analyst1,1925783590853088,3,DL,DL,DL,Medium,low_priority,Tag Image,05/07/2026 02:57:41,1778102861.212784
user_394@yuva.com,vendor_37@partner.com,,email,analyst3,7158039199594095,8,BU,BU,BU,Medium,low_priority,Tag Image,07/01/2026 17:03:41,1782905621.212784
user_303@yuva.com,vendor_19@partner.com,,email,analyst2,2455922664045382,139,DL,DL,DL,Critical,pending review,PDF Document,06/18/2026 06:55:41,1781745941.212784
user_256@yuva.com,vendor_31@partner.com,,email,analyst3,2747401604449021,126,sourcecode,sourcecode,sourcecode,Critical,FalsePositive,Plain Text,06/19/2026 23:18:41,1781891321.212784
user_314@yuva.com,personal_29@gmail.com,colleague_98@yuva.com,email,analyst3,3119383168290636,31,aadhaar,aadhaar,aadhaar,High,low_priority,PDF Document,04/27/2026 07:10:41,1777254041.212784
user_361@yuva.com,personal_44@gmail.com,"colleague_88@yuva.com,colleague_30@yuva.com",email,analyst2,7100258466599420,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,06/23/2026 02:39:41,1782162581.212784
contractor_67@yuvaext.com,personal_71@gmail.com,,email,analyst1,3002001527023765,54,DL,DL,DL,Critical,Critical_Escalation,Tag Image,05/28/2026 19:08:41,1779975521.212784
user_206@yuva.com,vendor_40@partner.com,,email,analyst4,2087050381550476,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,FalsePositive,Zip Archive,05/23/2026 20:23:41,1779548021.212784
contractor_2@yuvaext.com,personal_28@gmail.com,,email,analyst3,1459897401283770,43,aadhaar,aadhaar,aadhaar,High,Critical_Escalation,PDF Document,07/10/2026 22:28:41,1783702721.212784
contractor_36@yuvaext.com,personal_81@gmail.com,,email,analyst1,1139211622484615,88,BU,BU,BU,Critical,Critical_Escalation,Zip Archive,06/12/2026 09:54:41,1781238281.212784
user_82@yuva.com,vendor_23@partner.com,,email,analyst1,1255530504397556,110,aadhaar,aadhaar,aadhaar,Critical,pending review,Tag Image,06/08/2026 13:09:41,1780904381.212784
contractor_30@yuvaext.com,vendor_47@partner.com,colleague_93@yuva.com,email,analyst5,9372764968156951,126,DL,DL,DL,Critical,pending review,Zip Archive,05/08/2026 09:12:41,1778211761.212784
user_289@yuva.com,personal_46@gmail.com,,email,analyst5,5396616943174133,18,BU,BU,BU,High,low_priority,Plain Text,06/19/2026 12:55:41,1781853941.212784
user_35@yuva.com,vendor_19@partner.com,colleague_23@yuva.com,email,analyst4,1759872860687871,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,06/08/2026 10:04:41,1780893281.212784
user_17@yuva.com,vendor_29@partner.com,,email,analyst1,1136973865899778,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/27/2026 21:22:41,1779897161.212784
user_283@yuva.com,vendor_12@partner.com,,email,analyst5,1389352207619334,19,BU,BU,BU,High,low_priority,Tag Image,05/19/2026 10:48:41,1779167921.212784
user_215@yuva.com,personal_55@gmail.com,"colleague_91@yuva.com,manager_1@yuva.com",email,analyst3,2749545059067649,90,BU,BU,BU,Critical,pending review,Plain Text,05/26/2026 16:07:41,1779791861.212784
user_401@yuva.com,vendor_45@partner.com,,email,analyst1,1407136820068195,32,aadhaar,aadhaar,aadhaar,High,low_priority,Zip Archive,07/08/2026 10:23:41,1783486421.212784
contractor_37@yuvaext.com,vendor_26@partner.com,"colleague_63@yuva.com,colleague_30@yuva.com",email,analyst5,2951760208362726,115,aadhaar,aadhaar,aadhaar,Critical,pending review,Zip Archive,05/12/2026 01:30:41,1778529641.212784
user_379@yuva.com,vendor_27@partner.com,,email,analyst1,2886663175366625,58,DL,DL,DL,Critical,pending review,Tag Image,05/07/2026 12:13:41,1778136221.212784
user_432@yuva.com,vendor_49@partner.com,,email,analyst4,1500200015439204,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,06/08/2026 06:51:41,1780881701.212784
user_366@yuva.com,vendor_4@partner.com,,email,analyst2,2575056043187827,95,sourcecode,sourcecode,sourcecode,Critical,pending review,Plain Text,06/25/2026 13:29:41,1782374381.212784
user_331@yuva.com,vendor_19@partner.com,,email,analyst5,1671854357629457,115,DL,DL,DL,Critical,pending review,PDF Document,05/27/2026 01:46:41,1779826601.212784
user_197@yuva.com,vendor_18@partner.com,,email,analyst1,1391914407367233,59,BU,BU,BU,Critical,pending review,PDF Document,06/11/2026 02:20:41,1781124641.212784
user_183@yuva.com,vendor_25@partner.com,,email,analyst3,1517390680036277,59,sourcecode,sourcecode,sourcecode,Critical,pending review,Zip Archive,04/23/2026 01:05:41,1776886541.212784
user_301@yuva.com,vendor_4@partner.com,,email,analyst4,1043834751513328,137,DL,DL,DL,Critical,pending review,Plain Text,06/02/2026 01:46:41,1780345001.212784
user_66@yuva.com,personal_90@gmail.com,colleague_78@yuva.com,email,analyst2,1397582836508794,1,aadhaar,aadhaar,aadhaar,Medium,low_priority,PDF Document,05/15/2026 13:28:41,1778831921.212784
user_28@yuva.com,personal_78@gmail.com,"colleague_90@yuva.com,colleague_87@yuva.com",email,analyst4,1451434740118121,38,sourcecode,sourcecode,sourcecode,High,low_priority,Plain Text,06/26/2026 04:25:41,1782428141.212784
contractor_18@yuvaext.com,personal_69@gmail.com,,email,analyst4,1019605652359539,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,07/08/2026 00:24:41,1783450481.212784
contractor_80@yuvaext.com,vendor_22@partner.com,,email,analyst4,6762595381826748,54,BU,BU,BU,Critical,pending review,PDF Document,06/17/2026 01:29:41,1781639981.212784
user_370@yuva.com,personal_24@gmail.com,,email,analyst3,3175869032662493,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/13/2026 11:15:41,1778651141.212784
user_205@yuva.com,vendor_27@partner.com,,email,analyst3,8018218940835537,134,sourcecode,sourcecode,sourcecode,Critical,pending review,Zip Archive,05/09/2026 18:20:41,1778331041.212784
user_189@yuva.com,personal_70@gmail.com,"manager_15@yuva.com,colleague_66@yuva.com",email,analyst5,1892806267614754,103,DL,DL,DL,Critical,pending review,Plain Text,05/11/2026 10:14:41,1778474681.212784
user_132@yuva.com,vendor_10@partner.com,,email,analyst1,2421998035330125,2,BU,BU,BU,Medium,low_priority,PDF Document,04/22/2026 14:31:41,1776848501.212784
user_361@yuva.com,vendor_21@partner.com,manager_14@yuva.com,email,analyst4,1377614534976593,107,BU,BU,BU,Critical,businessrequirement,Plain Text,06/18/2026 16:50:41,1781781641.212784
contractor_70@yuvaext.com,vendor_7@partner.com,"manager_3@yuva.com,colleague_80@yuva.com",email,analyst5,9434766441337408,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,04/22/2026 07:35:41,1776823541.212784
user_4@yuva.com,vendor_7@partner.com,colleague_100@yuva.com,email,analyst1,3928672340944401,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,04/30/2026 15:34:41,1777543481.212784
user_373@yuva.com,vendor_15@partner.com,,email,analyst4,3294667499511957,68,aadhaar,aadhaar,aadhaar,Critical,pending review,Zip Archive,05/03/2026 16:45:41,1777806941.212784
contractor_46@yuvaext.com,personal_38@gmail.com,,email,analyst4,2203024973348310,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,FalsePositive,Zip Archive,05/04/2026 09:41:41,1777867901.212784
user_273@yuva.com,personal_47@gmail.com,,email,analyst2,3081819082687483,51,sourcecode,sourcecode,sourcecode,Critical,pending review,Plain Text,04/17/2026 14:42:41,1776417161.212784
user_69@yuva.com,vendor_41@partner.com,,email,analyst2,1147246588659229,122,BU,BU,BU,Critical,pending review,PDF Document,05/11/2026 09:59:41,1778473781.212784
user_140@yuva.com,personal_70@gmail.com,,email,analyst4,7014993411693720,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/02/2026 00:58:41,1777663721.212784
user_171@yuva.com,vendor_3@partner.com,,email,analyst3,8307130077310561,119,DL,DL,DL,Critical,pending review,Plain Text,05/16/2026 04:48:41,1778887121.212784
user_454@yuva.com,vendor_48@partner.com,,email,analyst4,1818608089885745,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,04/15/2026 15:51:41,1776248501.212784
contractor_89@yuvaext.com,vendor_22@partner.com,,email,analyst1,2827550207886471,24,sourcecode,sourcecode,sourcecode,High,low_priority,Plain Text,05/21/2026 11:14:41,1779342281.212784
user_240@yuva.com,personal_44@gmail.com,,email,analyst5,1799992881592269,23,aadhaar,aadhaar,aadhaar,High,low_priority,Tag Image,06/25/2026 17:35:41,1782389141.212784
user_61@yuva.com,vendor_24@partner.com,,email,analyst4,2767257740484194,108,aadhaar,aadhaar,aadhaar,Critical,pending review,PDF Document,05/27/2026 14:55:41,1779873941.212784
user_213@yuva.com,vendor_16@partner.com,"colleague_77@yuva.com,manager_4@yuva.com",email,analyst2,2903717510035349,122,aadhaar,aadhaar,aadhaar,Critical,businessrequirement,Tag Image,04/22/2026 09:12:41,1776829361.212784
user_184@yuva.com,personal_25@gmail.com,,email,analyst4,1188852822227056,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,06/27/2026 08:49:41,1782530381.212784
contractor_10@yuvaext.com,vendor_39@partner.com,,email,analyst4,3249676036832826,149,BU,BU,BU,Critical,pending review,PDF Document,05/01/2026 06:17:41,1777596461.212784
user_113@yuva.com,personal_43@gmail.com,colleague_88@yuva.com,email,analyst4,2588713548927912,97,DL,DL,DL,Critical,pending review,Tag Image,05/21/2026 00:24:41,1779303281.212784
user_150@yuva.com,personal_72@gmail.com,manager_10@yuva.com,email,analyst4,9678804683451984,6,BU,BU,BU,Medium,low_priority,Plain Text,07/07/2026 00:47:41,1783365461.212784
user_402@yuva.com,vendor_1@partner.com,"colleague_64@yuva.com,colleague_84@yuva.com",email,analyst1,1199020051646533,39,DL,DL,DL,High,low_priority,Tag Image,04/30/2026 13:45:41,1777536941.212784
user_68@yuva.com,vendor_36@partner.com,,email,analyst2,1292965296682373,102,BU,BU,BU,Critical,pending review,Zip Archive,07/06/2026 07:03:41,1783301621.212784
user_255@yuva.com,personal_14@gmail.com,,email,analyst3,2764022973633238,116,sourcecode,sourcecode,sourcecode,Critical,pending review,PDF Document,05/09/2026 08:05:41,1778294141.212784
user_261@yuva.com,vendor_50@partner.com,,email,analyst5,2363031723854645,66,BU,BU,BU,Critical,pending review,PDF Document,06/24/2026 08:31:41,1782270101.212784
user_489@yuva.com,personal_78@gmail.com,,email,analyst1,1895285749137332,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,04/27/2026 11:17:41,1777268861.212784
user_470@yuva.com,personal_78@gmail.com,,email,analyst4,1044206821542690,40,aadhaar,aadhaar,aadhaar,High,low_priority,Zip Archive,04/17/2026 18:46:41,1776431801.212784
user_494@yuva.com,vendor_46@partner.com,,email,analyst2,5777039331098880,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/16/2026 08:39:41,1778900981.212784
contractor_54@yuvaext.com,vendor_16@partner.com,,email,analyst4,1190889685160600,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,06/01/2026 23:30:41,1780336841.212784
user_360@yuva.com,personal_82@gmail.com,,email,analyst2,5040008492957842,68,sourcecode,sourcecode,sourcecode,Critical,pending review,Zip Archive,05/19/2026 21:13:41,1779205421.212784
user_201@yuva.com,personal_89@gmail.com,,email,analyst4,3028212237504253,107,sourcecode,sourcecode,sourcecode,Critical,FalsePositive,Tag Image,06/23/2026 01:02:41,1782156761.212784
user_86@yuva.com,vendor_46@partner.com,colleague_60@yuva.com,email,analyst2,2235173107132520,97,DL,DL,DL,Critical,pending review,Plain Text,06/04/2026 13:54:41,1780561481.212784
user_201@yuva.com,personal_71@gmail.com,,email,analyst4,3362613185778203,141,BU,BU,BU,Critical,pending review,Plain Text,06/17/2026 17:00:41,1781695841.212784
user_268@yuva.com,vendor_33@partner.com,,email,analyst5,1585228217534090,1,ENCRYPTED,ENCRYPTED,ENCRYPTED,Medium,Critical_Escalation,Zip Archive,05/15/2026 10:04:41,1778819681.212784
user_354@yuva.com,personal_95@gmail.com,,email,analyst4,4766731708030161,48,DL,DL,DL,High,low_priority,Zip Archive,07/02/2026 21:39:41,1783008581.212784
contractor_80@yuvaext.com,vendor_20@partner.com,,email,analyst2,3311921218492726,8,sourcecode,sourcecode,sourcecode,Medium,low_priority,PDF Document,05/29/2026 10:16:41,1780030001.212784
contractor_68@yuvaext.com,vendor_22@partner.com,colleague_91@yuva.com,email,analyst2,2973969847985680,81,sourcecode,sourcecode,sourcecode,Critical,pending review,Tag Image,07/09/2026 21:27:41,1783612661.212784
user_434@yuva.com,personal_1@gmail.com,,email,analyst2,3032596601925194,2,DL,DL,DL,Medium,low_priority,PDF Document,07/06/2026 03:03:41,1783287221.212784
user_236@yuva.com,vendor_45@partner.com,,email,analyst4,1118450234128189,141,sourcecode,sourcecode,sourcecode,Critical,pending review,Tag Image,07/01/2026 20:09:41,1782916781.212784
user_159@yuva.com,personal_42@gmail.com,colleague_86@yuva.com,email,analyst1,8004156886462916,131,sourcecode,sourcecode,sourcecode,Critical,pending review,Plain Text,04/13/2026 23:20:41,1776102641.212784
